y_positions,T_true,T_pinn
0.6683417085427136,350.0334170854271,350.2601842361841
0.6733668341708544,350.03366834170856,349.91159002406323
0.678391959798995,350.03391959798995,350.5159631821341
0.6834170854271358,350.03417085427134,350.62890609873364
0.6884422110552764,350.0344221105528,349.42061820298426
0.6934673366834172,350.03467336683417,350.3333734017591
0.6984924623115578,350.03492462311556,350.385510994271
0.7035175879396985,350.035175879397,349.886394127717
0.7085427135678392,350.0354271356784,350.7232805423342
0.71356783919598,350.0356783919598,349.9606505984435
0.7185929648241206,350.0359296482412,350.098717874977
0.7236180904522613,350.0361809045226,349.9496449923807
0.7286432160804021,350.036432160804,350.04422168459473
0.7336683417085428,350.03668341708544,349.48854587363786
0.7386934673366835,350.03693467336683,349.3169092320697
0.7437185929648241,350.0371859296482,350.83443846126073
0.7487437185929648,350.03743718592966,349.6139565117705
0.7537688442211056,350.03768844221105,349.5419922674829
0.7587939698492463,350.03793969849244,348.9612446416906
0.7638190954773869,350.0381909547739,349.71871008092916
0.7688442211055276,350.03844221105527,349.37689731435154
0.7738693467336684,350.03869346733666,350.8597010474048
0.7788944723618091,350.0389447236181,350.5438532682894
0.7839195979899498,350.0391959798995,349.6951208073106
0.7889447236180904,350.0394472361809,351.16566513885306
0.7939698492462313,350.0396984924623,350.5305812359581
0.7989949748743719,350.0399497487437,349.8775340569894
0.8040201005025126,350.04020100502515,348.7904981475884
0.8090452261306533,350.04045226130654,351.18592354760193
0.814070351758794,350.04070351758793,349.3459172842061
0.8190954773869347,350.0409547738694,349.21825540039094
0.8241206030150754,350.04120603015076,350.55249124615557
0.8291457286432162,350.04145728643215,351.2613334896018
0.8341708542713568,350.0417085427136,350.7338449519689
0.8391959798994976,350.041959798995,350.32391435902116
0.8442211055276382,350.04221105527637,350.339588226109
0.849246231155779,350.0424623115578,350.46917009094796
0.8542713567839196,350.0427135678392,350.4221778627326
0.8592964824120604,350.0429648241206,350.1835605361053
0.864321608040201,350.04321608040203,350.09531663237794
0.8693467336683418,350.0434673366834,350.01217077273367
0.8743718592964824,350.0437185929648,349.6667362985315
0.8793969849246231,350.04396984924625,349.90363231081284
0.8844221105527639,350.04422110552764,349.1977426984299
0.8894472361809046,350.044472361809,349.99530254841164
0.8944723618090453,350.0447236180905,349.550428064515
0.8994974874371859,350.04497487437186,349.49318021576397
0.9045226130653267,350.04522613065325,350.13517320623
0.9095477386934674,350.0454773869347,350.741478530107
0.9145728643216081,350.0457286432161,350.50488694621725
0.9195979899497487,350.04597989949747,349.2607295976859
0.9246231155778895,350.0462311557789,349.55141708749375
0.9296482412060302,350.0464824120603,350.5168680060544
0.9346733668341709,350.0467336683417,349.5554899715725
0.9396984924623116,350.04698492462313,349.93466834962464
0.9447236180904522,350.0472361809045,350.3222622304168
0.9497487437185931,350.0474874371859,349.5633152097541
0.9547738693467337,350.04773869346735,350.1004264465403
0.9597989949748744,350.04798994974874,349.3809772022896
0.9648241206030151,350.0482412060301,349.7475573840545
0.9698492462311559,350.0484924623116,350.2083834293828
0.9748743718592965,350.04874371859296,349.2522468518271
0.9798994974874373,350.04899497487435,350.2692323438545
0.9849246231155779,350.0492462311558,350.0394273316924
0.9899497487437187,350.0494974874372,350.32574246464577
0.9949748743718595,350.04974874371857,350.1617058107509
1.0,350.05,350.73207021498695
